,Dictor,Name,Type,Sp-hu
12623,T13,T13_1012624,S3,spoof
12624,T13,T13_1012625,S4,spoof
12625,T13,T13_1012626,S5,spoof
12626,T13,T13_1012627,S2,spoof
12627,T13,T13_1012628,S1,spoof
12628,T13,T13_1012629,S3,spoof
12629,T13,T13_1012630,S4,spoof
12630,T13,T13_1012631,S5,spoof
12631,T13,T13_1012632,S2,spoof
12632,T13,T13_1012633,S1,spoof
12633,T13,T13_1012634,S3,spoof
12634,T13,T13_1012635,S4,spoof
12635,T13,T13_1012636,S5,spoof
12636,T13,T13_1012637,S2,spoof
12637,T13,T13_1012638,S1,spoof
12638,T13,T13_1012639,S3,spoof
12639,T13,T13_1012640,S4,spoof
12640,T13,T13_1012641,S5,spoof
12641,T13,T13_1012642,S2,spoof
12642,T13,T13_1012643,S1,spoof
12643,T13,T13_1012644,S3,spoof
12644,T13,T13_1012645,S4,spoof
12645,T13,T13_1012646,S5,spoof
12646,T13,T13_1012647,S2,spoof
12647,T13,T13_1012648,S1,spoof
12648,T13,T13_1012649,S3,spoof
12649,T13,T13_1012650,S4,spoof
12650,T13,T13_1012651,S5,spoof
12651,T13,T13_1012652,S2,spoof
12652,T13,T13_1012653,S1,spoof
12653,T13,T13_1012654,S3,spoof
12654,T13,T13_1012655,S4,spoof
12655,T13,T13_1012656,S5,spoof
12656,T13,T13_1012657,S2,spoof
12657,T13,T13_1012658,S1,spoof
12658,T13,T13_1012659,S3,spoof
12659,T13,T13_1012660,S4,spoof
12660,T13,T13_1012661,S5,spoof
12661,T13,T13_1012662,S2,spoof
12662,T13,T13_1012663,S1,spoof
12663,T13,T13_1012664,S3,spoof
12664,T13,T13_1012665,S4,spoof
12665,T13,T13_1012666,S5,spoof
12666,T13,T13_1012667,S2,spoof
12667,T13,T13_1012668,S1,spoof
12668,T13,T13_1012669,S3,spoof
12669,T13,T13_1012670,S4,spoof
12670,T13,T13_1012671,S5,spoof
12671,T13,T13_1012672,S2,spoof
12672,T13,T13_1012673,S1,spoof
12673,T13,T13_1012674,S3,spoof
12674,T13,T13_1012675,S4,spoof
12675,T13,T13_1012676,S5,spoof
12676,T13,T13_1012677,S2,spoof
12677,T13,T13_1012678,S1,spoof
12678,T13,T13_1012679,S3,spoof
12679,T13,T13_1012680,S4,spoof
12680,T13,T13_1012681,S5,spoof
12681,T13,T13_1012682,S2,spoof
12682,T13,T13_1012683,S1,spoof
12683,T13,T13_1012684,S3,spoof
12684,T13,T13_1012685,S4,spoof
12685,T13,T13_1012686,S5,spoof
12686,T13,T13_1012687,S2,spoof
12687,T13,T13_1012688,S1,spoof
12688,T13,T13_1012689,S3,spoof
12689,T13,T13_1012690,S4,spoof
12690,T13,T13_1012691,S5,spoof
12691,T13,T13_1012692,S2,spoof
12692,T13,T13_1012693,S1,spoof
12693,T13,T13_1012694,S3,spoof
12694,T13,T13_1012695,S4,spoof
12695,T13,T13_1012696,S5,spoof
12696,T13,T13_1012697,S2,spoof
12697,T13,T13_1012698,S1,spoof
12698,T13,T13_1012699,S3,spoof
12699,T13,T13_1012700,S4,spoof
12700,T13,T13_1012701,S5,spoof
12701,T13,T13_1012702,S2,spoof
12702,T13,T13_1012703,S1,spoof
12703,T13,T13_1012704,S3,spoof
12704,T13,T13_1012705,S4,spoof
12705,T13,T13_1012706,S5,spoof
12706,T13,T13_1012707,S2,spoof
12707,T13,T13_1012708,S1,spoof
12708,T13,T13_1012709,S3,spoof
12709,T13,T13_1012710,S4,spoof
12710,T13,T13_1012711,S5,spoof
12711,T13,T13_1012712,S2,spoof
12712,T13,T13_1012713,S1,spoof
12713,T13,T13_1012714,S3,spoof
12714,T13,T13_1012715,S4,spoof
12715,T13,T13_1012716,S5,spoof
12716,T13,T13_1012717,S2,spoof
12717,T13,T13_1012718,S1,spoof
12718,T13,T13_1012719,S3,spoof
12719,T13,T13_1012720,S4,spoof
12720,T13,T13_1012721,S5,spoof
12721,T13,T13_1012722,S2,spoof
12722,T13,T13_1012723,S1,spoof
12723,T13,T13_1012724,S3,spoof
12724,T13,T13_1012725,S4,spoof
12725,T13,T13_1012726,S5,spoof
12726,T13,T13_1012727,S2,spoof
12727,T13,T13_1012728,S1,spoof
12728,T13,T13_1012729,S3,spoof
12729,T13,T13_1012730,S4,spoof
12730,T13,T13_1012731,S5,spoof
12731,T13,T13_1012732,S2,spoof
12732,T13,T13_1012733,S1,spoof
12733,T13,T13_1012734,S3,spoof
12734,T13,T13_1012735,S4,spoof
12735,T13,T13_1012736,S5,spoof
12736,T13,T13_1012737,S2,spoof
12737,T13,T13_1012738,S1,spoof
12738,T13,T13_1012739,S3,spoof
12739,T13,T13_1012740,S4,spoof
12740,T13,T13_1012741,S5,spoof
12741,T13,T13_1012742,S2,spoof
12742,T13,T13_1012743,S1,spoof
12743,T13,T13_1012744,S3,spoof
12744,T13,T13_1012745,S4,spoof
12745,T13,T13_1012746,S5,spoof
12746,T13,T13_1012747,S2,spoof
12747,T13,T13_1012748,S1,spoof
12748,T13,T13_1012749,S3,spoof
12749,T13,T13_1012750,S4,spoof
12750,T13,T13_1012751,S5,spoof
12751,T13,T13_1012752,S2,spoof
12752,T13,T13_1012753,S1,spoof
12753,T13,T13_1012754,S3,spoof
12754,T13,T13_1012755,S4,spoof
12755,T13,T13_1012756,S5,spoof
12756,T13,T13_1012757,S2,spoof
12757,T13,T13_1012758,S1,spoof
12758,T13,T13_1012759,S3,spoof
12759,T13,T13_1012760,S4,spoof
12760,T13,T13_1012761,S5,spoof
12761,T13,T13_1012762,S2,spoof
12762,T13,T13_1012763,S1,spoof
12763,T13,T13_1012764,S3,spoof
12764,T13,T13_1012765,S4,spoof
12765,T13,T13_1012766,S5,spoof
12766,T13,T13_1012767,S2,spoof
12767,T13,T13_1012768,S1,spoof
12768,T13,T13_1012769,S3,spoof
12769,T13,T13_1012770,S4,spoof
12770,T13,T13_1012771,S5,spoof
12771,T13,T13_1012772,S2,spoof
12772,T13,T13_1012773,S1,spoof
12773,T13,T13_1012774,S3,spoof
12774,T13,T13_1012775,S4,spoof
12775,T13,T13_1012776,S5,spoof
12776,T13,T13_1012777,S2,spoof
12777,T13,T13_1012778,S1,spoof
12778,T13,T13_1012779,S3,spoof
12779,T13,T13_1012780,S4,spoof
12780,T13,T13_1012781,S5,spoof
12781,T13,T13_1012782,S2,spoof
12782,T13,T13_1012783,S1,spoof
12783,T13,T13_1012784,S3,spoof
12784,T13,T13_1012785,S4,spoof
12785,T13,T13_1012786,S5,spoof
12786,T13,T13_1012787,S2,spoof
12787,T13,T13_1012788,S1,spoof
12788,T13,T13_1012789,S3,spoof
12789,T13,T13_1012790,S4,spoof
12790,T13,T13_1012791,S5,spoof
12791,T13,T13_1012792,S2,spoof
12792,T13,T13_1012793,S1,spoof
12793,T13,T13_1012794,S3,spoof
12794,T13,T13_1012795,S4,spoof
12795,T13,T13_1012796,S5,spoof
12796,T13,T13_1012797,S2,spoof
12797,T13,T13_1012798,S1,spoof
12798,T13,T13_1012799,S3,spoof
12799,T13,T13_1012800,S4,spoof
12800,T13,T13_1012801,S5,spoof
12801,T13,T13_1012802,S2,spoof
12802,T13,T13_1012803,S1,spoof
12803,T13,T13_1012804,S3,spoof
12804,T13,T13_1012805,S4,spoof
12805,T13,T13_1012806,S5,spoof
12806,T13,T13_1012807,S2,spoof
12807,T13,T13_1012808,S1,spoof
12808,T13,T13_1012809,S3,spoof
12809,T13,T13_1012810,S4,spoof
12810,T13,T13_1012811,S5,spoof
12811,T13,T13_1012812,S2,spoof
12812,T13,T13_1012813,S1,spoof
12813,T13,T13_1012814,S3,spoof
12814,T13,T13_1012815,S4,spoof
12815,T13,T13_1012816,S5,spoof
12816,T13,T13_1012817,S2,spoof
12817,T13,T13_1012818,S1,spoof
12818,T13,T13_1012819,S3,spoof
12819,T13,T13_1012820,S4,spoof
12820,T13,T13_1012821,S5,spoof
12821,T13,T13_1012822,S2,spoof
12822,T13,T13_1012823,S1,spoof
12823,T13,T13_1012824,S3,spoof
12824,T13,T13_1012825,S4,spoof
12825,T13,T13_1012826,S5,spoof
12826,T13,T13_1012827,S2,spoof
12827,T13,T13_1012828,S1,spoof
12828,T13,T13_1012829,S3,spoof
12829,T13,T13_1012830,S4,spoof
12830,T13,T13_1012831,S5,spoof
12831,T13,T13_1012832,S2,spoof
12832,T13,T13_1012833,S1,spoof
12833,T13,T13_1012834,S3,spoof
12834,T13,T13_1012835,S4,spoof
12835,T13,T13_1012836,S5,spoof
12836,T13,T13_1012837,S2,spoof
12837,T13,T13_1012838,S1,spoof
12838,T13,T13_1012839,S3,spoof
12839,T13,T13_1012840,S4,spoof
12840,T25,T25_1012841,S5,spoof
12841,T25,T25_1012842,S2,spoof
12842,T25,T25_1012843,S1,spoof
12843,T25,T25_1012844,S3,spoof
12844,T25,T25_1012845,S4,spoof
12845,T25,T25_1012846,S5,spoof
12846,T25,T25_1012847,S2,spoof
12847,T25,T25_1012848,S1,spoof
12848,T25,T25_1012849,S3,spoof
12849,T25,T25_1012850,S4,spoof
12850,T25,T25_1012851,S5,spoof
12851,T25,T25_1012852,S2,spoof
12852,T25,T25_1012853,S1,spoof
12853,T25,T25_1012854,S3,spoof
12854,T25,T25_1012855,S4,spoof
12855,T25,T25_1012856,S5,spoof
12856,T25,T25_1012857,S2,spoof
12857,T25,T25_1012858,S1,spoof
12858,T25,T25_1012859,S3,spoof
12859,T25,T25_1012860,S4,spoof
12860,T25,T25_1012861,S5,spoof
12861,T25,T25_1012862,S2,spoof
12862,T25,T25_1012863,S1,spoof
12863,T25,T25_1012864,S3,spoof
12864,T25,T25_1012865,S4,spoof
12865,T25,T25_1012866,S5,spoof
12866,T25,T25_1012867,S2,spoof
12867,T25,T25_1012868,S1,spoof
12868,T25,T25_1012869,S3,spoof
12869,T25,T25_1012870,S4,spoof
12870,T25,T25_1012871,S5,spoof
12871,T25,T25_1012872,S2,spoof
12872,T25,T25_1012873,S1,spoof
12873,T25,T25_1012874,S3,spoof
12874,T25,T25_1012875,S4,spoof
12875,T25,T25_1012876,S5,spoof
12876,T25,T25_1012877,S2,spoof
12877,T25,T25_1012878,S1,spoof
12878,T25,T25_1012879,S3,spoof
12879,T25,T25_1012880,S4,spoof
12880,T25,T25_1012881,S5,spoof
12881,T25,T25_1012882,S2,spoof
12882,T25,T25_1012883,S1,spoof
12883,T25,T25_1012884,S3,spoof
12884,T25,T25_1012885,S4,spoof
12885,T25,T25_1012886,S5,spoof
12886,T25,T25_1012887,S2,spoof
12887,T25,T25_1012888,S1,spoof
12888,T25,T25_1012889,S3,spoof
12889,T25,T25_1012890,S4,spoof
12890,T25,T25_1012891,S5,spoof
12891,T25,T25_1012892,S2,spoof
12892,T25,T25_1012893,S1,spoof
12893,T25,T25_1012894,S3,spoof
12894,T25,T25_1012895,S4,spoof
12895,T25,T25_1012896,S5,spoof
12896,T25,T25_1012897,S2,spoof
12897,T25,T25_1012898,S1,spoof
12898,T25,T25_1012899,S3,spoof
12899,T25,T25_1012900,S4,spoof
12900,T25,T25_1012901,S5,spoof
12901,T25,T25_1012902,S2,spoof
12902,T25,T25_1012903,S1,spoof
12903,T25,T25_1012904,S3,spoof
12904,T25,T25_1012905,S4,spoof
12905,T25,T25_1012906,S5,spoof
12906,T25,T25_1012907,S2,spoof
12907,T25,T25_1012908,S1,spoof
12908,T25,T25_1012909,S3,spoof
12909,T25,T25_1012910,S4,spoof
12910,T25,T25_1012911,S5,spoof
12911,T25,T25_1012912,S2,spoof
12912,T25,T25_1012913,S1,spoof
12913,T25,T25_1012914,S3,spoof
12914,T25,T25_1012915,S4,spoof
12915,T25,T25_1012916,S5,spoof
12916,T25,T25_1012917,S2,spoof
12917,T25,T25_1012918,S1,spoof
12918,T25,T25_1012919,S3,spoof
12919,T25,T25_1012920,S4,spoof
12920,T25,T25_1012921,S5,spoof
12921,T25,T25_1012922,S2,spoof
12922,T25,T25_1012923,S1,spoof
12923,T25,T25_1012924,S3,spoof
12924,T25,T25_1012925,S4,spoof
12925,T25,T25_1012926,S5,spoof
12926,T25,T25_1012927,S2,spoof
12927,T25,T25_1012928,S1,spoof
12928,T25,T25_1012929,S3,spoof
12929,T25,T25_1012930,S4,spoof
12930,T25,T25_1012931,S5,spoof
12931,T25,T25_1012932,S2,spoof
12932,T25,T25_1012933,S1,spoof
12933,T25,T25_1012934,S3,spoof
12934,T25,T25_1012935,S4,spoof
12935,T25,T25_1012936,S5,spoof
12936,T25,T25_1012937,S2,spoof
12937,T25,T25_1012938,S1,spoof
12938,T25,T25_1012939,S3,spoof
12939,T25,T25_1012940,S4,spoof
12940,T25,T25_1012941,S5,spoof
12941,T25,T25_1012942,S2,spoof
12942,T25,T25_1012943,S1,spoof
12943,T25,T25_1012944,S3,spoof
12944,T25,T25_1012945,S4,spoof
12945,T25,T25_1012946,S5,spoof
12946,T25,T25_1012947,S2,spoof
12947,T25,T25_1012948,S1,spoof
12948,T25,T25_1012949,S3,spoof
12949,T25,T25_1012950,S4,spoof
12950,T25,T25_1012951,S5,spoof
12951,T25,T25_1012952,S2,spoof
12952,T25,T25_1012953,S1,spoof
12953,T25,T25_1012954,S3,spoof
12954,T25,T25_1012955,S4,spoof
12955,T25,T25_1012956,S5,spoof
12956,T25,T25_1012957,S2,spoof
12957,T25,T25_1012958,S1,spoof
12958,T25,T25_1012959,S3,spoof
12959,T25,T25_1012960,S4,spoof
12960,T25,T25_1012961,S5,spoof
12961,T25,T25_1012962,S2,spoof
12962,T25,T25_1012963,S1,spoof
12963,T25,T25_1012964,S3,spoof
12964,T25,T25_1012965,S4,spoof
12965,T25,T25_1012966,S5,spoof
12966,T25,T25_1012967,S2,spoof
12967,T25,T25_1012968,S1,spoof
12968,T25,T25_1012969,S3,spoof
12969,T25,T25_1012970,S4,spoof
12970,T25,T25_1012971,S5,spoof
12971,T25,T25_1012972,S2,spoof
12972,T25,T25_1012973,S1,spoof
12973,T25,T25_1012974,S3,spoof
12974,T25,T25_1012975,S4,spoof
12975,T25,T25_1012976,S5,spoof
12976,T25,T25_1012977,S2,spoof
12977,T25,T25_1012978,S1,spoof
12978,T25,T25_1012979,S3,spoof
12979,T25,T25_1012980,S4,spoof
12980,T25,T25_1012981,S5,spoof
12981,T25,T25_1012982,S2,spoof
12982,T25,T25_1012983,S1,spoof
12983,T25,T25_1012984,S3,spoof
12984,T25,T25_1012985,S4,spoof
12985,T25,T25_1012986,S5,spoof
12986,T25,T25_1012987,S2,spoof
12987,T25,T25_1012988,S1,spoof
12988,T25,T25_1012989,S3,spoof
12989,T25,T25_1012990,S4,spoof
12990,T25,T25_1012991,S5,spoof
12991,T25,T25_1012992,S2,spoof
12992,T25,T25_1012993,S1,spoof
12993,T25,T25_1012994,S3,spoof
12994,T25,T25_1012995,S4,spoof
12995,T25,T25_1012996,S5,spoof
12996,T25,T25_1012997,S2,spoof
12997,T25,T25_1012998,S1,spoof
12998,T25,T25_1012999,S3,spoof
12999,T25,T25_1013000,S4,spoof
13000,T25,T25_1013001,S5,spoof
13001,T25,T25_1013002,S2,spoof
13002,T25,T25_1013003,S1,spoof
13003,T25,T25_1013004,S3,spoof
13004,T25,T25_1013005,S4,spoof
13005,T25,T25_1013006,S5,spoof
13006,T25,T25_1013007,S2,spoof
13007,T25,T25_1013008,S1,spoof
13008,T25,T25_1013009,S3,spoof
13009,T25,T25_1013010,S4,spoof
13010,T25,T25_1013011,S5,spoof
13011,T25,T25_1013012,S2,spoof
13012,T25,T25_1013013,S1,spoof
13013,T25,T25_1013014,S3,spoof
13014,T25,T25_1013015,S4,spoof
13015,T25,T25_1013016,S5,spoof
13016,T25,T25_1013017,S2,spoof
13017,T25,T25_1013018,S1,spoof
13018,T25,T25_1013019,S3,spoof
13019,T25,T25_1013020,S4,spoof
13020,T25,T25_1013021,S5,spoof
13021,T25,T25_1013022,S2,spoof
13022,T25,T25_1013023,S1,spoof
13023,T25,T25_1013024,S3,spoof
13024,T25,T25_1013025,S4,spoof
13025,T25,T25_1013026,S5,spoof
13026,T25,T25_1013027,S2,spoof
13027,T25,T25_1013028,S1,spoof
13028,T25,T25_1013029,S3,spoof
13029,T25,T25_1013030,S4,spoof
13030,T25,T25_1013031,S5,spoof
13031,T25,T25_1013032,S2,spoof
13032,T25,T25_1013033,S1,spoof
13033,T25,T25_1013034,S3,spoof
13034,T25,T25_1013035,S4,spoof
13035,T25,T25_1013036,S5,spoof
13036,T25,T25_1013037,S2,spoof
13037,T25,T25_1013038,S1,spoof
13038,T25,T25_1013039,S3,spoof
13039,T25,T25_1013040,S4,spoof
13040,T25,T25_1013041,S5,spoof
13041,T25,T25_1013042,S2,spoof
13042,T25,T25_1013043,S1,spoof
13043,T25,T25_1013044,S3,spoof
13044,T25,T25_1013045,S4,spoof
13045,T25,T25_1013046,S5,spoof
13046,T25,T25_1013047,S2,spoof
13047,T25,T25_1013048,S1,spoof
13048,T25,T25_1013049,S3,spoof
13049,T25,T25_1013050,S4,spoof
13050,T25,T25_1013051,S5,spoof
13051,T25,T25_1013052,S2,spoof
13052,T25,T25_1013053,S1,spoof
13053,T25,T25_1013054,S3,spoof
13054,T25,T25_1013055,S4,spoof
13055,T25,T25_1013056,S5,spoof
13056,T25,T25_1013057,S2,spoof
13057,T25,T25_1013058,S1,spoof
13058,T25,T25_1013059,S3,spoof
13059,T25,T25_1013060,S4,spoof
13060,T25,T25_1013061,S5,spoof
13061,T25,T25_1013062,S2,spoof
13062,T25,T25_1013063,S1,spoof
13063,T25,T25_1013064,S3,spoof
13064,T25,T25_1013065,S4,spoof
13065,T25,T25_1013066,S5,spoof
13066,T25,T25_1013067,S2,spoof
13067,T25,T25_1013068,S1,spoof
13068,T25,T25_1013069,S3,spoof
13069,T25,T25_1013070,S4,spoof
13070,T25,T25_1013071,S5,spoof
13071,T25,T25_1013072,S2,spoof
13072,T25,T25_1013073,S1,spoof
13073,T25,T25_1013074,S3,spoof
13074,T25,T25_1013075,S4,spoof
13075,T25,T25_1013076,S5,spoof
13076,T25,T25_1013077,S2,spoof
13077,T25,T25_1013078,S1,spoof
13078,T25,T25_1013079,S3,spoof
13079,T25,T25_1013080,S4,spoof
13080,T25,T25_1013081,S5,spoof
13081,T25,T25_1013082,S2,spoof
13082,T25,T25_1013083,S1,spoof
13083,T25,T25_1013084,S3,spoof
13084,T25,T25_1013085,S4,spoof
13085,T25,T25_1013086,S5,spoof
13086,T25,T25_1013087,S2,spoof
13087,T25,T25_1013088,S1,spoof
13088,T25,T25_1013089,S3,spoof
13089,T25,T25_1013090,S4,spoof
13090,T25,T25_1013091,S5,spoof
13091,T25,T25_1013092,S2,spoof
13092,T25,T25_1013093,S1,spoof
13093,T25,T25_1013094,S3,spoof
13094,T25,T25_1013095,S4,spoof
13095,T25,T25_1013096,S5,spoof
13096,T25,T25_1013097,S2,spoof
13097,T25,T25_1013098,S1,spoof
13098,T25,T25_1013099,S3,spoof
13099,T25,T25_1013100,S4,spoof
13100,T25,T25_1013101,S5,spoof
13101,T25,T25_1013102,S2,spoof
13102,T25,T25_1013103,S1,spoof
13103,T25,T25_1013104,S3,spoof
13104,T25,T25_1013105,S4,spoof
13105,T25,T25_1013106,S5,spoof
13106,T25,T25_1013107,S2,spoof
13107,T25,T25_1013108,S1,spoof
13108,T25,T25_1013109,S3,spoof
13109,T25,T25_1013110,S4,spoof
13110,T25,T25_1013111,S5,spoof
13111,T25,T25_1013112,S2,spoof
13112,T25,T25_1013113,S1,spoof
13113,T25,T25_1013114,S3,spoof
13114,T25,T25_1013115,S4,spoof
13115,T25,T25_1013116,S5,spoof
13116,T25,T25_1013117,S2,spoof
13117,T25,T25_1013118,S1,spoof
13118,T25,T25_1013119,S3,spoof
13119,T25,T25_1013120,S4,spoof
13120,T25,T25_1013121,S5,spoof
13121,T25,T25_1013122,S2,spoof
13122,T25,T25_1013123,S1,spoof
13123,T25,T25_1013124,S3,spoof
13124,T25,T25_1013125,S4,spoof
13125,T25,T25_1013126,S5,spoof
13126,T25,T25_1013127,S2,spoof
13127,T25,T25_1013128,S1,spoof
13128,T25,T25_1013129,S3,spoof
13129,T25,T25_1013130,S4,spoof
13130,T25,T25_1013131,S5,spoof
13131,T25,T25_1013132,S2,spoof
13132,T25,T25_1013133,S1,spoof
13133,T25,T25_1013134,S3,spoof
13134,T25,T25_1013135,S4,spoof
13135,T25,T25_1013136,S5,spoof
13136,T25,T25_1013137,S2,spoof
13137,T25,T25_1013138,S1,spoof
13138,T25,T25_1013139,S3,spoof
13139,T25,T25_1013140,S4,spoof
13140,T25,T25_1013141,S5,spoof
13141,T25,T25_1013142,S2,spoof
13142,T25,T25_1013143,S1,spoof
13143,T25,T25_1013144,S3,spoof
13144,T25,T25_1013145,S4,spoof
13145,T25,T25_1013146,S5,spoof
13146,T25,T25_1013147,S2,spoof
13147,T25,T25_1013148,S1,spoof
13148,T25,T25_1013149,S3,spoof
13149,T25,T25_1013150,S4,spoof
13150,T25,T25_1013151,S5,spoof
13151,T25,T25_1013152,S2,spoof
13152,T25,T25_1013153,S1,spoof
13153,T25,T25_1013154,S3,spoof
13154,T25,T25_1013155,S4,spoof
13155,T25,T25_1013156,S5,spoof
13156,T25,T25_1013157,S2,spoof
13157,T25,T25_1013158,S1,spoof
13158,T25,T25_1013159,S3,spoof
13159,T25,T25_1013160,S4,spoof
13160,T25,T25_1013161,S5,spoof
13161,T25,T25_1013162,S2,spoof
13162,T25,T25_1013163,S1,spoof
13163,T25,T25_1013164,S3,spoof
13164,T25,T25_1013165,S4,spoof
13165,T25,T25_1013166,S5,spoof
13166,T25,T25_1013167,S2,spoof
13167,T25,T25_1013168,S1,spoof
13168,T25,T25_1013169,S3,spoof
13169,T25,T25_1013170,S4,spoof
13170,T25,T25_1013171,S5,spoof
13171,T25,T25_1013172,S2,spoof
13172,T25,T25_1013173,S1,spoof
13173,T25,T25_1013174,S3,spoof
13174,T25,T25_1013175,S4,spoof
13175,T25,T25_1013176,S5,spoof
13176,T25,T25_1013177,S2,spoof
13177,T25,T25_1013178,S1,spoof
13178,T25,T25_1013179,S3,spoof
13179,T25,T25_1013180,S4,spoof
13180,T25,T25_1013181,S5,spoof
13181,T25,T25_1013182,S2,spoof
13182,T25,T25_1013183,S1,spoof
13183,T25,T25_1013184,S3,spoof
13184,T25,T25_1013185,S4,spoof
13185,T25,T25_1013186,S5,spoof
13186,T25,T25_1013187,S2,spoof
13187,T25,T25_1013188,S1,spoof
13188,T25,T25_1013189,S3,spoof
13189,T25,T25_1013190,S4,spoof
13190,T25,T25_1013191,S5,spoof
13191,T25,T25_1013192,S2,spoof
13192,T25,T25_1013193,S1,spoof
13193,T25,T25_1013194,S3,spoof
13194,T25,T25_1013195,S4,spoof
13195,T25,T25_1013196,S5,spoof
13196,T25,T25_1013197,S2,spoof
13197,T25,T25_1013198,S1,spoof
13198,T25,T25_1013199,S3,spoof
13199,T25,T25_1013200,S4,spoof
13200,T25,T25_1013201,S5,spoof
13201,T25,T25_1013202,S2,spoof
13202,T25,T25_1013203,S1,spoof
13203,T25,T25_1013204,S3,spoof
13204,T25,T25_1013205,S4,spoof
13205,T25,T25_1013206,S5,spoof
13206,T25,T25_1013207,S2,spoof
13207,T25,T25_1013208,S1,spoof
13208,T25,T25_1013209,S3,spoof
13209,T25,T25_1013210,S4,spoof
13210,T25,T25_1013211,S5,spoof
13211,T25,T25_1013212,S2,spoof
13212,T25,T25_1013213,S1,spoof
13213,T25,T25_1013214,S3,spoof
13214,T25,T25_1013215,S4,spoof
13215,T25,T25_1013216,S5,spoof
13216,T25,T25_1013217,S2,spoof
13217,T25,T25_1013218,S1,spoof
13218,T25,T25_1013219,S3,spoof
13219,T25,T25_1013220,S4,spoof
13220,T25,T25_1013221,S5,spoof
13221,T25,T25_1013222,S2,spoof
13222,T25,T25_1013223,S1,spoof
13223,T25,T25_1013224,S3,spoof
13224,T25,T25_1013225,S4,spoof
13225,T25,T25_1013226,S5,spoof
13226,T25,T25_1013227,S2,spoof
13227,T25,T25_1013228,S1,spoof
13228,T25,T25_1013229,S3,spoof
13229,T25,T25_1013230,S4,spoof
13230,T25,T25_1013231,S5,spoof
13231,T25,T25_1013232,S2,spoof
13232,T25,T25_1013233,S1,spoof
13233,T25,T25_1013234,S3,spoof
13234,T25,T25_1013235,S4,spoof
13235,T25,T25_1013236,S5,spoof
13236,T25,T25_1013237,S2,spoof
13237,T25,T25_1013238,S1,spoof
13238,T25,T25_1013239,S3,spoof
13239,T25,T25_1013240,S4,spoof
13240,T25,T25_1013241,S5,spoof
13241,T25,T25_1013242,S2,spoof
13242,T25,T25_1013243,S1,spoof
13243,T25,T25_1013244,S3,spoof
13244,T25,T25_1013245,S4,spoof
13245,T25,T25_1013246,S5,spoof
13246,T25,T25_1013247,S2,spoof
13247,T25,T25_1013248,S1,spoof
13248,T25,T25_1013249,S3,spoof
13249,T25,T25_1013250,S4,spoof
13250,T25,T25_1013251,S5,spoof
13251,T25,T25_1013252,S2,spoof
13252,T25,T25_1013253,S1,spoof
13253,T25,T25_1013254,S3,spoof
13254,T25,T25_1013255,S4,spoof
13255,T25,T25_1013256,S5,spoof
13256,T25,T25_1013257,S2,spoof
13257,T25,T25_1013258,S1,spoof
13258,T25,T25_1013259,S3,spoof
13259,T25,T25_1013260,S4,spoof
13260,T25,T25_1013261,S5,spoof
13261,T25,T25_1013262,S2,spoof
13262,T25,T25_1013263,S1,spoof
13263,T25,T25_1013264,S3,spoof
13264,T25,T25_1013265,S4,spoof
13265,T25,T25_1013266,S5,spoof
13266,T25,T25_1013267,S2,spoof
13267,T25,T25_1013268,S1,spoof
13268,T25,T25_1013269,S3,spoof
13269,T25,T25_1013270,S4,spoof
13270,T25,T25_1013271,S5,spoof
13271,T25,T25_1013272,S2,spoof
13272,T25,T25_1013273,S1,spoof
13273,T25,T25_1013274,S3,spoof
13274,T25,T25_1013275,S4,spoof
13275,T25,T25_1013276,S5,spoof
13276,T25,T25_1013277,S2,spoof
13277,T25,T25_1013278,S1,spoof
13278,T25,T25_1013279,S3,spoof
13279,T25,T25_1013280,S4,spoof
13280,T25,T25_1013281,S5,spoof
13281,T25,T25_1013282,S2,spoof
13282,T25,T25_1013283,S1,spoof
13283,T25,T25_1013284,S3,spoof
13284,T25,T25_1013285,S4,spoof
13285,T25,T25_1013286,S5,spoof
13286,T25,T25_1013287,S2,spoof
13287,T25,T25_1013288,S1,spoof
13288,T25,T25_1013289,S3,spoof
13289,T25,T25_1013290,S4,spoof
13290,T25,T25_1013291,S5,spoof
13291,T25,T25_1013292,S2,spoof
13292,T25,T25_1013293,S1,spoof
13293,T25,T25_1013294,S3,spoof
13294,T25,T25_1013295,S4,spoof
13295,T25,T25_1013296,S5,spoof
13296,T25,T25_1013297,S2,spoof
13297,T25,T25_1013298,S1,spoof
13298,T25,T25_1013299,S3,spoof
13299,T25,T25_1013300,S4,spoof
13300,T25,T25_1013301,S5,spoof
13301,T25,T25_1013302,S2,spoof
13302,T25,T25_1013303,S1,spoof
13303,T25,T25_1013304,S3,spoof
13304,T25,T25_1013305,S4,spoof
13305,T25,T25_1013306,S5,spoof
13306,T25,T25_1013307,S2,spoof
13307,T25,T25_1013308,S1,spoof
13308,T25,T25_1013309,S3,spoof
13309,T25,T25_1013310,S4,spoof
13310,T25,T25_1013311,S5,spoof
13311,T25,T25_1013312,S2,spoof
13312,T25,T25_1013313,S1,spoof
13313,T25,T25_1013314,S3,spoof
13314,T25,T25_1013315,S4,spoof
13315,T25,T25_1013316,S5,spoof
13316,T25,T25_1013317,S2,spoof
13317,T25,T25_1013318,S1,spoof
13318,T25,T25_1013319,S3,spoof
13319,T25,T25_1013320,S4,spoof
13320,T25,T25_1013321,S5,spoof
13321,T25,T25_1013322,S2,spoof
